Booking Date,Booking ID,Country,Hotel,Distribution Channel,Customer Type,Guests,Avg. Lead Time,Revenue,Avg. Daily Rate,Revenue Loss,Nights,Status
2023-02-18,14233,France,Resort,Online Travel Agent,Transient-Party,2,5.5,494.95,98.99,0.00,5,Check-Out
2023-02-18,14234,France,City,Online Travel Agent,Transient-Party,2,1.4,0.00,195.31,-976.55,5,Canceled
2023-02-18,14235,Italy,Resort,Online Travel Agent,Transient,2,0.7,344.36,86.09,0.00,4,Check-Out
2023-02-18,14236,Spain,Resort,Direct,Group,4,0.4,234.30,117.15,0.00,2,Check-Out
2023-02-18,14237,Italy,Resort,Direct,Transient-Party,1,0.8,0.00,142.17,-568.68,4,Canceled
2023-02-18,14238,Mexico,Resort,Direct,Transient,4,0.7,221.74,110.87,0.00,2,Check-Out
2023-02-18,14239,France,Resort,Direct,Transient,1,4.2,222.78,111.39,0.00,2,Check-Out
2023-02-18,14240,USA,Resort,Direct,Group,4,2.4,216.30,72.10,0.00,3,Check-Out
2023-02-19,14241,India,City,Direct,Group,4,2.7,671.20,167.80,0.00,4,Check-Out
2023-02-19,14242,Mexico,City,Direct,Transient-Party,3,7.6,519.90,103.98,0.00,5,Check-Out
2023-02-19,14243,India,Resort,Direct,Transient-Party,2,9.7,544.02,181.34,0.00,3,Check-Out
2023-02-19,14244,Spain,Resort,Online Travel Agent,Transient,4,0.9,260.08,130.04,0.00,2,Check-Out
2023-02-19,14245,France,Resort,Online Travel Agent,Group,1,8.2,503.24,125.81,0.00,4,Check-Out
2023-02-20,14246,Brazil,City,Online Travel Agent,Transient,2,9.2,782.12,195.53,0.00,4,Check-Out
2023-02-20,14247,Italy,Resort,Direct,Group,3,1.4,628.64,157.16,0.00,4,Check-Out
2023-02-20,14248,Portugal,Resort,Online Travel Agent,Transient,4,7.7,819.20,163.84,0.00,5,Check-Out
2023-02-21,14249,Netherlands,Resort,Online Travel Agent,Transient,1,5.3,524.22,174.74,0.00,3,Check-Out
2023-02-21,14250,USA,Resort,Online Travel Agent,Transient,4,6.8,100.76,50.38,0.00,2,Check-Out
2023-02-21,14251,Netherlands,Resort,Online Travel Agent,Transient,1,4.9,107.02,53.51,0.00,2,Check-Out
2023-02-21,14252,Germany,City,Online Travel Agent,Transient,1,4.5,367.38,122.46,0.00,3,Check-Out
2023-02-21,14253,Germany,City,Online Travel Agent,Group,2,4.3,300.24,75.06,0.00,4,Check-Out
2023-02-21,14254,France,City,Direct,Transient-Party,2,7.7,141.03,141.03,0.00,1,Check-Out
2023-02-22,14255,Mexico,City,Direct,Group,2,7.8,458.44,114.61,0.00,4,Check-Out
2023-02-22,14256,Germany,City,Online Travel Agent,Transient-Party,2,2.1,352.62,176.31,0.00,2,Check-Out
2023-02-22,14257,Spain,Resort,Direct,Group,3,5.4,265.35,53.07,0.00,5,Check-Out
2023-02-22,14258,France,Resort,Online Travel Agent,Transient-Party,2,2,874.95,174.99,0.00,5,Check-Out
2023-02-23,14259,Brazil,Resort,Direct,Transient,3,0.2,575.30,115.06,0.00,5,Check-Out
2023-02-23,14260,Mexico,Resort,Online Travel Agent,Transient-Party,1,0.8,0.00,197.63,-395.26,2,Canceled
2023-02-23,14261,USA,City,Direct,Transient-Party,2,1.3,309.75,103.25,0.00,3,Check-Out
2023-02-23,14262,India,Resort,Direct,Transient,1,1.6,0.00,150.61,-753.05,5,Canceled
2023-02-23,14263,Spain,Resort,Direct,Transient-Party,1,2.2,204.30,68.10,0.00,3,Check-Out
2023-02-23,14264,Italy,City,Online Travel Agent,Transient-Party,1,1.2,335.00,67.00,0.00,5,Check-Out
2023-02-23,14265,Spain,City,Direct,Transient-Party,4,5.8,63.02,63.02,0.00,1,Check-Out
2023-02-24,14266,Brazil,City,Online Travel Agent,Group,3,5.6,362.56,90.64,0.00,4,Check-Out
2023-02-24,14267,Spain,City,Direct,Group,3,2.2,91.34,91.34,0.00,1,Check-Out
2023-02-24,14268,Brazil,City,Direct,Transient,2,5.6,159.24,159.24,0.00,1,Check-Out
2023-02-24,14269,Italy,Resort,Direct,Transient-Party,4,9.5,169.77,169.77,0.00,1,Check-Out
2023-02-24,14270,Mexico,Resort,Online Travel Agent,Group,2,2.7,378.84,126.28,0.00,3,Check-Out
2023-02-24,14271,France,City,Direct,Transient,2,6.3,108.76,108.76,0.00,1,Check-Out
2023-02-25,14272,Spain,Resort,Direct,Transient-Party,3,3.5,729.60,145.92,0.00,5,Check-Out
2023-02-25,14273,Mexico,Resort,Online Travel Agent,Transient,2,7.8,342.81,114.27,0.00,3,Check-Out
2023-02-25,14274,USA,Resort,Direct,Transient,1,5.5,925.10,185.02,0.00,5,Check-Out
2023-02-26,14275,Germany,City,Online Travel Agent,Transient-Party,2,8.8,671.16,167.79,0.00,4,Check-Out
2023-02-26,14276,Germany,City,Direct,Group,2,6.4,717.00,143.40,0.00,5,Check-Out
2023-02-26,14277,France,Resort,Direct,Group,3,4.5,406.85,81.37,0.00,5,Check-Out
2023-02-26,14278,Portugal,Resort,Online Travel Agent,Group,2,6.9,333.44,83.36,0.00,4,Check-Out
2023-02-26,14279,India,Resort,Direct,Group,2,1.1,0.00,176.49,-529.47,3,Canceled
2023-02-27,14280,India,Resort,Online Travel Agent,Transient-Party,1,6,0.00,114.71,-114.71,1,Canceled
2023-02-27,14281,Portugal,City,Online Travel Agent,Transient-Party,1,1,117.19,117.19,0.00,1,Check-Out
2023-02-27,14282,Italy,City,Direct,Group,1,4.4,0.00,120.27,-240.54,2,Canceled
2023-02-27,14283,Netherlands,City,Online Travel Agent,Group,4,8.9,469.40,93.88,0.00,5,Check-Out
2023-02-27,14284,Portugal,City,Direct,Group,3,0.6,531.56,132.89,0.00,4,Check-Out
2023-02-27,14285,Netherlands,Resort,Online Travel Agent,Transient,4,0.7,782.16,195.54,0.00,4,Check-Out
2023-02-27,14286,Germany,Resort,Online Travel Agent,Transient-Party,4,5.6,683.45,136.69,0.00,5,Check-Out
2023-02-27,14287,Spain,City,Online Travel Agent,Transient-Party,2,6.3,0.00,67.16,-67.16,1,Canceled
2023-02-27,14288,Italy,Resort,Online Travel Agent,Transient,3,0.3,362.40,90.60,0.00,4,Check-Out
2023-02-27,14289,USA,City,Direct,Transient-Party,1,2.1,266.78,133.39,0.00,2,Check-Out
2023-02-27,14290,Spain,City,Online Travel Agent,Group,1,8.4,168.28,168.28,0.00,1,Check-Out
2023-02-28,14291,France,Resort,Online Travel Agent,Transient,3,2.5,310.92,77.73,0.00,4,Check-Out
2023-03-01,14292,Brazil,Resort,Direct,Group,3,7.5,0.00,138.00,-552.00,4,Canceled
2023-03-01,14293,Brazil,Resort,Online Travel Agent,Transient,2,9.9,195.93,195.93,0.00,1,Check-Out
2023-03-01,14294,France,Resort,Direct,Transient,2,2.3,196.74,196.74,0.00,1,Check-Out
2023-03-02,14295,Italy,Resort,Online Travel Agent,Transient,4,0.7,240.88,60.22,0.00,4,Check-Out
2023-03-02,14296,France,City,Online Travel Agent,Transient-Party,1,9.1,806.25,161.25,0.00,5,Check-Out
2023-03-02,14297,France,City,Online Travel Agent,Group,2,4.3,392.50,196.25,0.00,2,Check-Out
2023-03-02,14298,Germany,Resort,Online Travel Agent,Transient,3,5.3,576.40,144.10,0.00,4,Check-Out
2023-03-02,14299,Spain,City,Direct,Transient-Party,1,8,188.73,188.73,0.00,1,Check-Out
2023-03-02,14300,USA,City,Direct,Transient-Party,4,4.1,0.00,155.10,-620.40,4,Canceled
2023-03-02,14301,Portugal,Resort,Online Travel Agent,Transient,2,9.4,713.20,142.64,0.00,5,Check-Out
2023-03-03,14302,Brazil,City,Direct,Transient-Party,2,1.9,356.86,178.43,0.00,2,Check-Out
2023-03-03,14303,Brazil,City,Direct,Group,3,7.9,226.05,75.35,0.00,3,Check-Out
2023-03-03,14304,USA,City,Online Travel Agent,Transient-Party,3,9.6,194.79,64.93,0.00,3,Check-Out
2023-03-03,14305,France,City,Direct,Group,4,8.8,145.96,72.98,0.00,2,Check-Out
2023-03-03,14306,Mexico,Resort,Direct,Transient-Party,1,0.9,771.80,154.36,0.00,5,Check-Out
2023-03-04,14307,India,City,Direct,Group,4,2.7,200.64,50.16,0.00,4,Check-Out
2023-03-04,14308,USA,City,Online Travel Agent,Transient-Party,4,7.3,951.50,190.30,0.00,5,Check-Out
2023-03-04,14309,USA,City,Online Travel Agent,Transient-Party,3,1.3,881.20,176.24,0.00,5,Check-Out
2023-03-04,14310,France,City,Online Travel Agent,Transient-Party,1,2,50.88,50.88,0.00,1,Check-Out
2023-03-04,14311,India,City,Online Travel Agent,Transient,3,2.3,566.90,113.38,0.00,5,Check-Out
2023-03-04,14312,Mexico,Resort,Online Travel Agent,Transient,1,6.6,549.35,109.87,0.00,5,Check-Out
2023-03-04,14313,Mexico,City,Online Travel Agent,Transient,2,4.8,219.70,109.85,0.00,2,Check-Out
2023-03-05,14314,Netherlands,City,Direct,Group,2,1,0.00,126.20,-631.00,5,Canceled
2023-03-05,14315,Portugal,Resort,Direct,Transient-Party,1,5.4,224.08,56.02,0.00,4,Check-Out
2023-03-05,14316,USA,City,Online Travel Agent,Transient-Party,2,8.1,171.60,85.80,0.00,2,Check-Out
2023-03-05,14317,India,City,Online Travel Agent,Transient,2,4.4,470.01,156.67,0.00,3,Check-Out
2023-03-05,14318,India,City,Online Travel Agent,Transient,4,7.7,138.74,138.74,0.00,1,Check-Out
2023-03-06,14319,Italy,City,Online Travel Agent,Transient,3,8.2,186.90,62.30,0.00,3,Check-Out
2023-03-06,14320,India,Resort,Online Travel Agent,Transient-Party,4,2.8,186.00,93.00,0.00,2,Check-Out
2023-03-06,14321,France,Resort,Direct,Transient-Party,4,3.3,136.03,136.03,0.00,1,Check-Out
2023-03-06,14322,Italy,Resort,Direct,Group,1,8.9,0.00,143.03,-429.09,3,Canceled
2023-03-06,14323,USA,City,Direct,Transient-Party,3,2.9,219.84,109.92,0.00,2,Check-Out
2023-03-06,14324,Brazil,City,Online Travel Agent,Transient-Party,3,6.4,286.72,143.36,0.00,2,Check-Out
2023-03-06,14325,Germany,City,Direct,Transient,3,7.4,176.98,88.49,0.00,2,Check-Out
2023-03-07,14326,Italy,Resort,Online Travel Agent,Transient,2,5.7,90.11,90.11,0.00,1,Check-Out
2023-03-07,14327,Spain,Resort,Online Travel Agent,Transient-Party,2,5.5,0.00,135.66,-135.66,1,Canceled
2023-03-07,14328,USA,City,Direct,Transient,2,8.1,207.76,51.94,0.00,4,Check-Out
2023-03-07,14329,Portugal,Resort,Direct,Group,1,0.4,147.21,147.21,0.00,1,Check-Out
2023-03-07,14330,Spain,Resort,Direct,Transient,2,6.5,696.56,174.14,0.00,4,Check-Out
2023-03-08,14331,Germany,Resort,Online Travel Agent,Transient,4,3.1,335.12,167.56,0.00,2,Check-Out
2023-03-08,14332,Netherlands,City,Direct,Transient-Party,1,8.1,287.60,71.90,0.00,4,Check-Out
2023-03-08,14333,Brazil,Resort,Direct,Transient-Party,2,3.9,693.00,138.60,0.00,5,Check-Out
2023-03-08,14334,Spain,City,Direct,Transient-Party,1,7.6,777.64,194.41,0.00,4,Check-Out
2023-03-08,14335,Netherlands,City,Online Travel Agent,Group,3,0.1,849.15,169.83,0.00,5,Check-Out
2023-03-08,14336,Spain,City,Online Travel Agent,Transient-Party,1,3.8,199.83,66.61,0.00,3,Check-Out
2023-03-08,14337,Portugal,Resort,Direct,Transient,3,1.1,163.35,54.45,0.00,3,Check-Out
2023-03-08,14338,Netherlands,City,Direct,Group,3,6.9,857.25,171.45,0.00,5,Check-Out
2023-03-09,14339,USA,Resort,Direct,Group,3,1.9,155.32,155.32,0.00,1,Check-Out
2023-03-09,14340,Portugal,Resort,Online Travel Agent,Transient,3,4.3,366.40,73.28,0.00,5,Check-Out
2023-03-09,14341,Italy,City,Direct,Transient-Party,2,3.7,192.96,64.32,0.00,3,Check-Out
2023-03-09,14342,Mexico,City,Online Travel Agent,Group,4,1,0.00,107.09,-107.09,1,Canceled
2023-03-09,14343,Spain,City,Online Travel Agent,Transient,4,7.3,0.00,129.35,-258.70,2,Canceled
2023-03-09,14344,Netherlands,City,Online Travel Agent,Transient,3,7.5,499.50,166.50,0.00,3,Check-Out
2023-03-09,14345,Germany,City,Online Travel Agent,Group,4,9,0.00,157.10,-471.30,3,Canceled
2023-03-09,14346,France,Resort,Direct,Transient,3,7.5,505.70,101.14,0.00,5,Check-Out
2023-03-09,14347,Brazil,City,Online Travel Agent,Group,1,9.5,464.04,116.01,0.00,4,Check-Out
2023-03-10,14348,USA,Resort,Direct,Transient,4,2.9,343.80,114.60,0.00,3,Check-Out
2023-03-10,14349,USA,City,Direct,Group,1,4.9,389.31,129.77,0.00,3,Check-Out
2023-03-10,14350,India,City,Online Travel Agent,Group,2,1,320.40,106.80,0.00,3,Check-Out
2023-03-10,14351,Italy,City,Direct,Transient-Party,3,5.6,312.96,104.32,0.00,3,Check-Out
2023-03-10,14352,France,Resort,Direct,Group,4,3.8,792.15,158.43,0.00,5,Check-Out
2023-03-10,14353,France,City,Online Travel Agent,Transient,3,8.4,95.60,95.60,0.00,1,Check-Out
2023-03-10,14354,Spain,Resort,Online Travel Agent,Group,4,9.7,585.92,146.48,0.00,4,Check-Out
2023-03-10,14355,Mexico,Resort,Online Travel Agent,Transient-Party,1,4.5,227.67,75.89,0.00,3,Check-Out
2023-03-11,14356,Italy,City,Direct,Transient,2,2.6,220.62,110.31,0.00,2,Check-Out
2023-03-11,14357,Brazil,Resort,Online Travel Agent,Group,2,5.6,249.24,124.62,0.00,2,Check-Out
2023-03-11,14358,Italy,City,Direct,Group,1,9.2,343.72,85.93,0.00,4,Check-Out
2023-03-11,14359,Portugal,Resort,Online Travel Agent,Transient,2,3.3,322.92,80.73,0.00,4,Check-Out
2023-03-11,14360,France,Resort,Direct,Group,3,1.6,316.60,79.15,0.00,4,Check-Out
2023-03-11,14361,Mexico,Resort,Online Travel Agent,Group,1,4.6,344.56,172.28,0.00,2,Check-Out
2023-03-11,14362,Germany,Resort,Direct,Transient,1,7.4,100.24,100.24,0.00,1,Check-Out
2023-03-11,14363,Portugal,Resort,Online Travel Agent,Transient,1,5.1,0.00,113.66,-340.98,3,Canceled
2023-03-11,14364,India,Resort,Direct,Transient,1,4.4,536.85,107.37,0.00,5,Check-Out
2023-03-12,14365,Mexico,Resort,Online Travel Agent,Transient,2,9.6,129.02,129.02,0.00,1,Check-Out
2023-03-12,14366,Italy,City,Online Travel Agent,Transient-Party,2,3.3,295.11,98.37,0.00,3,Check-Out
2023-03-12,14367,Germany,City,Direct,Group,4,6.9,308.61,102.87,0.00,3,Check-Out
2023-03-12,14368,Brazil,Resort,Online Travel Agent,Transient-Party,4,4.4,152.43,50.81,0.00,3,Check-Out
2023-03-12,14369,India,Resort,Direct,Transient,3,8.9,389.52,97.38,0.00,4,Check-Out
2023-03-12,14370,Netherlands,Resort,Direct,Group,2,9.4,162.94,162.94,0.00,1,Check-Out
2023-03-13,14371,USA,City,Direct,Transient,2,2.2,421.02,140.34,0.00,3,Check-Out
2023-03-13,14372,Brazil,City,Direct,Group,2,7.2,286.92,95.64,0.00,3,Check-Out
2023-03-13,14373,Brazil,City,Online Travel Agent,Transient-Party,4,5.3,392.40,98.10,0.00,4,Check-Out
2023-03-13,14374,India,City,Direct,Group,4,4.4,491.48,122.87,0.00,4,Check-Out
2023-03-14,14375,India,Resort,Direct,Group,3,8.3,267.96,89.32,0.00,3,Check-Out
2023-03-14,14376,Spain,Resort,Online Travel Agent,Group,1,4.7,312.28,78.07,0.00,4,Check-Out
2023-03-14,14377,Brazil,Resort,Online Travel Agent,Transient,2,4.7,301.23,100.41,0.00,3,Check-Out
2023-03-14,14378,Portugal,Resort,Direct,Transient,4,2.1,736.12,184.03,0.00,4,Check-Out
2023-03-14,14379,Germany,Resort,Online Travel Agent,Transient,2,9.2,296.28,148.14,0.00,2,Check-Out
2023-03-14,14380,Mexico,City,Online Travel Agent,Transient,3,5.2,449.32,112.33,0.00,4,Check-Out
2023-03-14,14381,Netherlands,Resort,Online Travel Agent,Transient,1,8.2,0.00,136.34,-409.02,3,Canceled
2023-03-14,14382,Germany,Resort,Direct,Group,2,9.3,61.19,61.19,0.00,1,Check-Out
2023-03-14,14383,Italy,City,Online Travel Agent,Group,2,4.6,160.02,160.02,0.00,1,Check-Out
2023-03-14,14384,India,City,Direct,Group,1,2.6,268.08,89.36,0.00,3,Check-Out
2023-03-14,14385,USA,City,Direct,Group,3,7.7,288.87,96.29,0.00,3,Check-Out
2023-03-15,14386,Netherlands,Resort,Direct,Group,1,9.3,429.28,107.32,0.00,4,Check-Out
2023-03-15,14387,USA,Resort,Direct,Transient,4,6.2,583.68,145.92,0.00,4,Check-Out
2023-03-15,14388,France,Resort,Online Travel Agent,Transient-Party,3,9.2,292.84,146.42,0.00,2,Check-Out
2023-03-15,14389,Portugal,Resort,Online Travel Agent,Transient,1,7.3,156.09,156.09,0.00,1,Check-Out
2023-03-15,14390,France,City,Online Travel Agent,Group,3,5.3,632.68,158.17,0.00,4,Check-Out
2023-03-15,14391,France,Resort,Online Travel Agent,Transient,1,3,586.32,195.44,0.00,3,Check-Out
2023-03-15,14392,USA,City,Direct,Group,4,7.3,441.45,88.29,0.00,5,Check-Out
2023-03-15,14393,India,Resort,Online Travel Agent,Transient-Party,4,1.6,126.46,63.23,0.00,2,Check-Out
2023-03-15,14394,Portugal,City,Direct,Group,2,1.5,665.08,166.27,0.00,4,Check-Out
2023-03-16,14395,Netherlands,Resort,Direct,Transient,3,5.9,634.08,158.52,0.00,4,Check-Out
2023-03-16,14396,Germany,City,Direct,Transient,2,0.7,304.90,60.98,0.00,5,Check-Out
2023-03-16,14397,Netherlands,Resort,Direct,Transient,4,4.2,727.60,181.90,0.00,4,Check-Out
2023-03-16,14398,Spain,City,Direct,Transient-Party,3,4.1,98.55,98.55,0.00,1,Check-Out
2023-03-16,14399,Netherlands,City,Direct,Transient,2,2.7,61.30,61.30,0.00,1,Check-Out
2023-03-16,14400,Germany,Resort,Direct,Transient,4,1.7,388.25,77.65,0.00,5,Check-Out
2023-03-16,14401,Spain,Resort,Direct,Group,1,9.4,457.75,91.55,0.00,5,Check-Out
2023-03-16,14402,Brazil,Resort,Direct,Group,4,7.8,138.86,69.43,0.00,2,Check-Out
2023-03-17,14403,USA,City,Direct,Transient-Party,3,1.4,316.78,158.39,0.00,2,Check-Out
2023-03-17,14404,USA,Resort,Online Travel Agent,Group,1,1.3,390.99,130.33,0.00,3,Check-Out
2023-03-17,14405,Italy,City,Online Travel Agent,Group,4,2.2,760.64,190.16,0.00,4,Check-Out
2023-03-17,14406,Netherlands,Resort,Direct,Transient,1,9.1,191.90,191.90,0.00,1,Check-Out
2023-03-17,14407,Spain,City,Online Travel Agent,Transient,1,0.8,581.61,193.87,0.00,3,Check-Out
2023-03-17,14408,France,City,Direct,Group,4,5.1,419.20,104.80,0.00,4,Check-Out
2023-03-17,14409,Italy,City,Online Travel Agent,Transient,4,6.6,582.99,194.33,0.00,3,Check-Out
2023-03-18,14410,Italy,Resort,Online Travel Agent,Transient,2,6.7,746.05,149.21,0.00,5,Check-Out
2023-03-18,14411,India,Resort,Direct,Transient-Party,2,2,521.19,173.73,0.00,3,Check-Out
2023-03-18,14412,Spain,Resort,Online Travel Agent,Transient,1,9.6,0.00,134.44,-672.20,5,Canceled
2023-03-18,14413,France,City,Online Travel Agent,Group,1,2.4,156.03,52.01,0.00,3,Check-Out
2023-03-19,14414,France,City,Direct,Group,3,3.2,312.26,156.13,0.00,2,Check-Out
2023-03-19,14415,India,City,Online Travel Agent,Transient-Party,4,2.7,201.38,100.69,0.00,2,Check-Out
2023-03-19,14416,Italy,City,Online Travel Agent,Transient-Party,2,4,233.66,116.83,0.00,2,Check-Out
2023-03-19,14417,Spain,City,Direct,Group,1,9.5,158.04,158.04,0.00,1,Check-Out
2023-03-19,14418,Portugal,City,Direct,Group,1,9.4,335.20,67.04,0.00,5,Check-Out
2023-03-19,14419,USA,Resort,Direct,Group,2,4.9,775.00,193.75,0.00,4,Check-Out
2023-03-20,14420,USA,City,Online Travel Agent,Transient-Party,1,1.5,262.80,52.56,0.00,5,Check-Out
2023-03-20,14421,Italy,City,Direct,Transient,3,8.3,164.92,82.46,0.00,2,Check-Out
2023-03-20,14422,Brazil,Resort,Direct,Group,4,2.4,258.05,51.61,0.00,5,Check-Out
2023-03-20,14423,Netherlands,Resort,Online Travel Agent,Group,2,1.1,60.97,60.97,0.00,1,Check-Out
2023-03-21,14424,USA,Resort,Online Travel Agent,Transient,4,5.2,560.43,186.81,0.00,3,Check-Out
2023-03-21,14425,Italy,Resort,Direct,Transient-Party,3,9.4,365.55,121.85,0.00,3,Check-Out
2023-03-21,14426,Spain,City,Online Travel Agent,Group,1,9,403.38,134.46,0.00,3,Check-Out
2023-03-21,14427,Portugal,City,Online Travel Agent,Transient,2,9.2,348.87,116.29,0.00,3,Check-Out
2023-03-22,14428,Portugal,Resort,Direct,Transient-Party,4,2.7,0.00,100.45,-301.35,3,Canceled
2023-03-22,14429,USA,Resort,Online Travel Agent,Transient,2,9.4,178.56,178.56,0.00,1,Check-Out
2023-03-22,14430,Portugal,Resort,Online Travel Agent,Transient,1,6,510.44,127.61,0.00,4,Check-Out
2023-03-22,14431,USA,City,Direct,Transient-Party,1,5,394.20,78.84,0.00,5,Check-Out
2023-03-22,14432,USA,City,Direct,Transient,4,3,358.12,179.06,0.00,2,Check-Out
2023-03-22,14433,USA,Resort,Direct,Transient-Party,4,4.5,275.66,137.83,0.00,2,Check-Out
2023-03-22,14434,USA,Resort,Direct,Transient-Party,1,4.8,0.00,198.12,-990.60,5,Canceled
2023-03-22,14435,Portugal,City,Online Travel Agent,Transient,4,4.1,0.00,50.21,-50.21,1,Canceled
2023-03-22,14436,Brazil,Resort,Direct,Transient,2,2.9,271.00,67.75,0.00,4,Check-Out
2023-03-22,14437,France,Resort,Online Travel Agent,Group,3,7.3,850.45,170.09,0.00,5,Check-Out
2023-03-22,14438,Mexico,Resort,Online Travel Agent,Transient,4,8.1,115.27,115.27,0.00,1,Check-Out
2023-03-23,14439,Italy,Resort,Online Travel Agent,Transient-Party,3,4.3,0.00,161.68,-485.04,3,Canceled
2023-03-23,14440,Portugal,Resort,Direct,Transient,2,5.4,0.00,110.43,-331.29,3,Canceled
2023-03-23,14441,Mexico,City,Direct,Group,3,6.1,743.85,148.77,0.00,5,Check-Out
2023-03-24,14442,Spain,Resort,Online Travel Agent,Group,3,5,222.87,74.29,0.00,3,Check-Out
2023-03-24,14443,Italy,Resort,Online Travel Agent,Transient-Party,1,0.4,417.40,83.48,0.00,5,Check-Out
2023-03-24,14444,Netherlands,City,Online Travel Agent,Group,2,3.2,0.00,80.31,-80.31,1,Canceled
2023-03-25,14445,France,Resort,Direct,Transient,4,4.1,165.31,165.31,0.00,1,Check-Out
2023-03-25,14446,Spain,City,Direct,Transient,1,2.8,172.02,57.34,0.00,3,Check-Out
2023-03-25,14447,Italy,City,Online Travel Agent,Group,2,2.4,92.42,92.42,0.00,1,Check-Out
2023-03-25,14448,France,City,Online Travel Agent,Transient-Party,3,0.3,190.67,190.67,0.00,1,Check-Out
2023-03-25,14449,Italy,City,Online Travel Agent,Group,3,2.6,160.49,160.49,0.00,1,Check-Out
2023-03-25,14450,Portugal,Resort,Direct,Transient,3,8.4,387.94,193.97,0.00,2,Check-Out
2023-03-25,14451,Italy,City,Online Travel Agent,Group,4,5.3,600.44,150.11,0.00,4,Check-Out
2023-03-25,14452,Mexico,Resort,Online Travel Agent,Transient-Party,2,4.2,172.74,86.37,0.00,2,Check-Out
2023-03-26,14453,France,Resort,Direct,Transient,4,9.5,0.00,132.33,-132.33,1,Canceled
2023-03-26,14454,Mexico,Resort,Direct,Group,1,1,0.00,135.97,-543.88,4,Canceled
2023-03-26,14455,Brazil,City,Online Travel Agent,Transient-Party,1,4.4,712.08,178.02,0.00,4,Check-Out
2023-03-26,14456,Brazil,Resort,Direct,Transient,4,2.8,350.52,87.63,0.00,4,Check-Out
2023-03-26,14457,Spain,City,Direct,Transient-Party,2,2.8,213.08,53.27,0.00,4,Check-Out
2023-03-26,14458,Spain,Resort,Online Travel Agent,Transient,4,0.7,165.57,165.57,0.00,1,Check-Out
2023-03-26,14459,Netherlands,City,Direct,Transient-Party,2,1,0.00,99.55,-199.10,2,Canceled
2023-03-26,14460,Portugal,Resort,Direct,Transient,4,1.8,152.69,152.69,0.00,1,Check-Out
2023-03-27,14461,Germany,Resort,Online Travel Agent,Group,3,1.2,121.55,121.55,0.00,1,Check-Out
2023-03-27,14462,Mexico,City,Direct,Transient,3,0.2,736.68,184.17,0.00,4,Check-Out
2023-03-27,14463,France,Resort,Direct,Group,1,8.9,291.40,145.70,0.00,2,Check-Out
2023-03-27,14464,USA,City,Direct,Transient,2,2.7,471.60,117.90,0.00,4,Check-Out
2023-03-28,14465,USA,City,Online Travel Agent,Transient,4,0,277.26,92.42,0.00,3,Check-Out
2023-03-28,14466,Brazil,Resort,Online Travel Agent,Group,2,2.3,389.85,129.95,0.00,3,Check-Out
2023-03-28,14467,Netherlands,City,Online Travel Agent,Group,4,1.6,255.08,127.54,0.00,2,Check-Out
2023-03-28,14468,Brazil,City,Online Travel Agent,Transient-Party,1,6.2,223.17,74.39,0.00,3,Check-Out
2023-03-28,14469,Mexico,City,Direct,Transient,1,3.7,289.80,96.60,0.00,3,Check-Out
2023-03-28,14470,India,City,Online Travel Agent,Transient-Party,1,9.1,99.92,99.92,0.00,1,Check-Out
2023-03-28,14471,India,City,Direct,Transient,4,4.3,338.22,169.11,0.00,2,Check-Out
2023-03-28,14472,France,Resort,Online Travel Agent,Transient,3,9.6,393.72,131.24,0.00,3,Check-Out
